timestamp_ms,emg1_raw,emg2_raw,fsr1,fsr2
1.3834999990649521,4095,0,496,323
1.9039000035263598,4095,0,443,309
2.3131000343710184,3632,0,394,293
2.7266000397503376,2185,0,368,282
3.3846000442281365,1095,2416,606,303
3.857300034724176,4095,0,448,285
4.365600005257875,4095,0,403,275
5.15600002836436,4095,0,363,270
5.603700003121048,4095,0,332,262
6.036600039806217,4095,0,304,256
6.4783000270836055,2949,0,272,243
7.001500052865595,1809,801,384,256
7.523900014348328,784,2897,592,272
8.016500039957464,66,4095,752,288
8.501000003889203,0,4095,830,297
8.959700004197657,0,4095,905,307
9.385100041981786,0,4095,974,322
9.841100021731108,0,4095,1046,341
10.352300014346838,113,4095,1114,365
11.256900033913553,1646,4095,1150,375
11.882900027558208,2793,1221,895,359
12.352400051895529,3914,0,721,349
12.823100027162582,4095,0,649,343
13.335800031200051,4095,0,583,336
13.840800034813583,4095,0,527,326
14.360200031660497,4095,0,465,318
14.86930000828579,4095,0,416,302
15.380800003185868,2543,0,365,282
15.965000027790666,1443,1733,551,299
16.493600036483258,4095,0,437,281
16.994700010400265,4095,0,395,274
17.45770004345104,4095,0,357,270
17.889500013552606,4095,0,323,259
18.323299998883158,4095,0,304,256
18.883800017647445,3467,0,272,245
19.295500009320676,2148,0,278,243
19.74990003509447,1067,2439,526,271
20.20910003921017,282,4033,703,285
20.57530003366992,0,4095,794,291
20.931700011715293,0,4095,874,304
21.280100045260042,0,4095,944,319
21.815600048284978,0,4095,1008,335
22.24950003437698,0,4095,1081,354
22.741000051610172,1206,4095,1152,378
23.53810000931844,2426,1897,944,363
23.888199997600168,3472,354,766,350
24.190600030124187,4095,0,666,345
24.5060000452213,4095,0,597,337
24.82560003409162,4095,0,539,329
25.162800040561706,4095,0,480,318
25.46000003349036,4095,0,427,304
25.740800017956644,2929,0,371,289
26.05570002924651,1794,898,475,293
26.3235000311397,4095,0,426,279
26.589700020849705,4095,0,386,274
26.86910005286336,4095,0,350,269
27.128600049763918,4095,0,320,259
27.41440001409501,4095,0,298,267
27.662100037559867,4095,0,273,246
27.904100017622113,2539,0,245,240
28.18930003559217,1438,1744,449,259
28.45130005152896,542,3365,640,278
28.681700001470745,0,4095,763,288
28.911100002005696,0,4095,843,298
29.141400009393692,0,4095,918,311
29.37270002439618,0,4095,984,326
29.615200008265674,0,4095,1059,343
29.868500016164035,720,4095,1127,368
30.122200027108192,2057,2794,1010,365
30.350900022313,3141,713,813,351
30.5493000196293,4095,0,681,345
30.748100019991398,4095,0,611,336
31.015100015792996,4095,0,553,332
31.23670001514256,4095,0,492,321
31.431400042492896,4095,0,438,308
31.61280002677813,3556,0,387,293
31.807500054128468,2159,0,369,279
32.0206000469625,1081,2416,599,302
32.19670004909858,4095,0,445,286
32.36579999793321,4095,0,400,275
32.535100006498396,4095,0,363,269
32.702700002118945,4095,0,331,261
32.87670004647225,4095,0,304,254
33.04160002153367,2928,0,272,245
33.31830003298819,1804,802,384,258
33.71560003142804,784,2896,593,273
33.90080004464835,58,4095,751,290
34.05370004475117,0,4095,831,298
34.20610004104674,0,4095,903,307
34.351700043771416,0,4095,974,322
34.50400003930554,0,4095,1043,340
34.672000037971884,166,4095,1111,365
34.84890004619956,1679,4095,1136,375
35.01590003725141,2810,1168,885,359
35.17600003397092,3919,0,717,348
35.5567000224255,4095,0,645,343
35.800900019239634,4095,0,579,337
36.008200026117265,4095,0,525,327
36.14500002004206,4095,0,464,315
36.27979999873787,4095,0,413,301
36.41530004097149,2519,0,363,282
36.574300029315054,1415,1762,556,299
36.70960001181811,4095,0,434,281
36.84559999965131,4095,0,397,277
36.99150000466034,4095,0,357,272
37.11900004418567,4095,0,322,261
37.24730003159493,4095,0,300,257
37.38400002475828,3522,0,272,246
37.51420002663508,2160,0,281,245
37.762400053907186,1091,2432,528,270
38.060100050643086,278,4079,707,287
38.184600009117275,0,4095,796,294
38.36490004323423,0,4095,877,304
38.537200016435236,0,4095,944,320
38.724000041838735,0,4095,1011,335
38.851500023156404,0,4095,1086,353
38.990800036117435,1233,4095,1155,375
39.12950004450977,2448,1840,942,362
39.2610999988392,3497,322,761,347
39.377500012051314,4095,0,663,346
39.49370002374053,4095,0,595,337
39.61040003923699,4095,0,535,331
39.72680005244911,4095,0,477,317
39.848500047810376,4095,0,427,304
39.97810004511848,2914,0,374,288
40.12530000181869,1790,834,469,294
40.272400015965104,783,2890,665,304
40.42990005109459,4095,0,469,286
40.57060001650825,4095,0,423,278
40.71170004317537,4095,0,378,269
40.84840003633872,4095,0,346,261
40.99510004743934,4095,0,310,254
41.145000024698675,2512,0,278,242
41.32460005348548,1422,1767,478,266
41.5008999989368,502,3402,665,285
41.65690002264455,0,4095,786,294
41.8185000307858,0,4095,864,304
41.989600053057075,0,4095,938,319
42.1786000370048,0,4095,1004,333
42.367100017145276,0,4095,1073,352
42.577600048389286,734,4095,1143,368
42.79720003250986,2064,2749,1019,368
43.00810000859201,3152,681,816,353
43.21090003941208,4095,0,688,347
43.41510002268478,4095,0,622,341
43.62880002008751,4095,0,559,334
43.8404000014998,4095,0,496,325
44.03830005321652,4095,0,445,309
44.23600004520267,3561,0,394,294
44.43170002195984,2167,0,377,284
44.63210003450513,1110,2419,607,304
44.802900054492056,4095,0,451,287
44.973200012464076,4095,0,405,279
