timestamp_ms,emg1_raw,emg2_raw,fsr1,fsr2
2.2573000169359148,0,4095,1171,400
3.070700040552765,0,4095,1248,422
3.6135000409558415,0,4095,1319,442
4.186000034678727,0,4095,1382,466
4.72040002932772,0,4095,1443,496
5.32200001180172,403,2731,1323,496
5.897400027606636,3339,924,1150,489
6.393600022420287,4095,0,990,475
7.22880003741011,4095,0,912,469
7.83620000584051,4095,0,846,458
8.343300025444478,4095,0,784,439
8.840300026349723,4095,0,726,419
9.336300019640476,4095,0,676,400
10.615200037136674,4095,45,687,388
11.066900042351335,4095,0,946,398
11.491900018882006,4095,0,863,394
11.892500042449683,4095,0,787,386
12.354100006632507,4095,0,729,375
12.857599998824298,4095,0,684,369
13.34200002020225,4095,0,648,359
13.719600043259561,4095,0,603,342
14.123100030701607,3642,923,710,349
14.714799995999783,751,2714,880,362
14.861800009384751,0,4095,1060,383
14.979700034018606,0,4095,1146,394
15.102300036232919,0,4095,1225,415
15.218200045637786,0,4095,1295,435
15.336400014348328,0,4095,1362,464
15.476400032639503,0,4095,1424,487
15.629200031980872,0,4095,1428,502
15.846299997065216,2559,1398,1220,496
16.489600006025285,4095,206,1055,483
17.019800026901066,4095,0,951,475
17.57060003001243,4095,0,880,464
18.153800047002733,4095,0,815,449
18.935300002340227,4095,0,753,430
19.513900042511523,4095,0,700,409
20.02820000052452,4095,0,653,387
20.531200047116727,4095,0,946,399
21.10559999709949,4095,0,867,398
21.617000049445778,4095,0,791,387
22.23880001110956,4095,0,725,374
22.60349999414757,4095,0,686,369
22.72490004543215,4095,0,643,359
22.852800029795617,4095,0,607,346
22.965600015595555,4095,0,609,337
23.102200007997453,1406,2223,806,354
23.217300011310726,0,3583,976,369
23.351000039838254,0,4095,1101,384
23.49380002124235,0,4095,1183,400
23.61400000518188,0,4095,1261,423
23.93980004126206,0,4095,1328,445
24.070900049991906,0,4095,1392,473
24.187900009565055,0,4095,1456,500
24.32339999359101,1636,1934,1263,494
24.452200043015182,4095,555,1098,483
24.566300038713962,4095,0,969,475
24.69809999456629,4095,0,896,465
24.820799997542053,4095,0,828,450
24.937500013038516,4095,0,768,434
25.05110000493005,4095,0,711,416
25.15940001467243,4095,0,663,394
25.281200010795146,3657,933,759,393
25.39050002815202,4095,0,957,398
25.60490003088489,4095,0,873,391
26.235099998302758,4095,0,794,382
26.407900033518672,4095,0,730,373
26.547000044956803,4095,0,686,367
26.682800031267107,4095,0,641,353
26.81090001715347,4095,0,602,337
26.94589999737218,2288,1738,780,355
27.070700016338378,240,3134,943,368
27.216500020585954,0,4095,1090,385
27.332000026945025,0,4095,1172,399
27.446500025689602,0,4095,1250,421
27.56210003281012,0,4095,1319,443
27.684500033501536,0,4095,1382,466
27.807900041807443,0,4095,1445,496
27.94020000146702,383,2783,1328,496
28.08080002432689,3349,940,1153,491
28.192300000227988,4095,0,987,479
28.412100044079125,4095,0,913,467
29.127400019206107,4095,0,848,459
29.633000027388334,4095,0,785,439
30.132100044284016,4095,0,729,419
30.633400019723922,4095,0,679,399
31.130600022152066,4095,0,677,387
31.733900017570704,1401,2279,866,395
32.2615000186488,4095,0,976,400
32.76730002835393,4095,0,883,397
33.274799992796034,4095,0,807,386
33.77600002568215,4095,0,739,373
34.27970001939684,4095,0,689,367
34.839100029785186,4095,0,644,352
35.41170002426952,3731,816,733,355
35.9848000225611,753,2660,898,368
36.54030000325292,0,4095,1079,386
37.74850000627339,0,4095,1165,400
38.31180004635826,0,4095,1239,417
38.84769999422133,0,4095,1310,444
39.38420000486076,0,4095,1374,465
39.92589999688789,0,4095,1434,493
40.48060002969578,0,4078,1424,506
41.30550002446398,2559,1339,1217,498
42.978800018318,4095,176,1051,488
43.407300021499395,4095,0,951,480
43.585300038103014,4095,0,880,466
43.71739999623969,4095,0,816,451
43.860800040420145,4095,0,753,433
44.00090000126511,4095,0,703,412
44.13160000694916,4095,0,654,389
44.277100008912385,2305,1692,819,395
44.40400004386902,4095,0,966,399
44.76200003409758,4095,0,880,395
45.34450004575774,4095,0,800,384
45.871100039221346,4095,0,736,371
46.477399999275804,4095,0,688,366
47.06020001322031,4095,0,642,354
47.6011999999173,4095,0,646,347
48.26950002461672,1386,2277,842,362
48.83860005065799,0,3637,1005,379
49.48700004024431,0,4095,1125,394
50.123399996664375,0,4095,1203,410
50.73150002863258,0,4095,1277,432
51.304500026162714,0,4095,1343,453
51.87349999323487,0,4095,1405,478
52.442000014707446,0,4095,1463,506
52.6034000213258,1575,2011,1278,501
52.75700002675876,4095,606,1117,493
52.880900038871914,4095,0,976,481
53.00720001105219,4095,0,909,467
53.12920000869781,4095,0,837,453
53.39980003191158,4095,0,775,436
53.69250004878268,4095,0,720,419
53.81180002586916,4095,0,667,395
53.937000047881156,3609,913,762,394
54.06970001058653,4095,0,960,397
54.192000010516495,4095,0,876,395
54.48710004566237,4095,0,795,384
54.999600048176944,4095,0,735,374
55.43020000914112,4095,0,688,368
55.79400004353374,4095,0,643,355
56.1843000468798,4095,0,602,339
56.69470003340393,2323,1721,783,357
57.19590000808239,256,3130,942,368
57.636900048237294,0,4095,1091,384
58.356599998660386,0,4095,1174,400
59.02240000432357,0,4095,1250,422
59.765900019556284,0,4095,1322,444
60.36940001649782,0,4095,1381,471
60.95180002739653,0,4095,1442,496
61.6262000403367,399,2809,1329,498
62.272700015455484,3349,906,1151,493
62.82740004826337,4095,0,991,479
63.38880001567304,4095,0,914,470
63.930300006177276,4095,0,848,458
64.47450001724064,4095,0,784,441
65.01640001079068,4095,0,729,425
65.55420003132895,4095,0,677,400
66.09610002487898,4095,0,665,385
66.63450004998595,4095,0,944,393
67.1740000252612,4095,0,858,387
67.71120004123077,4095,0,787,384
68.25140002183616,4095,0,723,372
68.79320001462474,4095,0,683,368
69.35970002086833,4095,0,640,357
69.97360003879294,4095,0,603,341
70.97880000947043,3430,878,702,346
71.45720004336908,752,2698,876,360
71.8392000417225,0,4095,1058,380
72.23350001731887,0,4095,1145,395
72.42030004272237,0,4095,1225,413
72.60700000915676,0,4095,1296,433
72.8320000343956,0,4095,1360,459
73.02400004118681,0,4095,1422,486
73.20650003384799,0,4095,1430,501
73.55500000994653,2604,1398,1216,496
74.22530004987493,4095,208,1052,484
74.77800000924617,4095,0,950,475
75.42589999502525,4095,0,879,464
76.37960003921762,4095,0,815,447
76.94500003708526,4095,0,752,432
77.51410000491887,4095,0,698,407
78.07720004348084,4095,0,652,386
78.74300004914403,2206,1727,819,393
79.28720000199974,4095,0,967,400
79.7325000166893,4095,0,880,399
80.18039999296889,4095,0,802,385
80.70950000546873,4095,0,736,375
81.32420002948493,4095,0,688,368
81.86219999333844,4095,0,643,354
82.3633000254631,4095,0,643,349
82.87400001427159,1363,2270,841,365
83.37579999351874,0,3603,1005,379
83.93790002446622,0,4095,1122,391
84.4984000432305,0,4095,1205,410
85.07710002595559,0,4095,1278,430
85.66300000529736,0,4095,1344,450
86.2226000172086,0,4095,1407,478
86.80320001440123,0,4095,1463,505
87.44710002792999,1717,1930,1269,496
88.34100002422929,4095,555,1105,490
89.40960001200438,4095,0,975,478
89.59720004349947,4095,0,903,468
89.77800002321601,4095,0,833,455
89.95500003220513,4095,0,771,436
90.12990002520382,4095,0,719,417
90.29780002310872,4095,0,667,394
90.47860000282526,3382,880,757,394
90.6410000170581,4095,0,956,397
90.79869999550283,4095,0,873,391
90.95680003520101,4095,0,795,384
91.12340002320707,4095,0,731,370
91.29180002491921,4095,0,687,367
91.45340003306046,4095,0,641,354
91.60620003240183,4095,0,602,336
91.78080002311617,2183,1682,778,354
91.9506000354886,266,3091,934,368
92.11319999303669,0,4095,1088,384
92.27560000726953,0,4095,1170,400
92.43770001921803,0,4095,1248,422
92.5849000341259,0,4095,1316,442
93.17240002565086,0,4095,1385,467
93.76780001912266,0,4095,1442,496
94.48600001633167,541,2789,1328,496
95.16379999695346,3344,950,1153,492
95.7295999978669,4095,0,990,478
96.29260003566742,4095,0,914,467
96.87589999521151,4095,0,846,455
97.44270000373945,4095,0,784,439
98.00440003164113,4095,0,727,422
98.56569999828935,4095,0,676,399
99.15850003017113,4095,36,681,386
99.79930002009496,4095,0,945,395
100.34840001026168,4095,0,863,391
100.82079999847338,4095,0,784,383
101.31670004921034,4095,0,721,369
101.90470004454255,4095,0,679,366
102.54450002685189,4095,0,640,355
102.83150000032037,4095,0,601,339
102.97980002360418,3346,960,707,348
103.1269000377506,725,2717,878,359
103.26709999935701,0,4095,1058,378
103.4065000130795,0,4095,1141,394
103.54610002832487,0,4095,1225,415
103.68810000363737,0,4095,1295,432
104.00180000578985,0,4095,1360,461
104.16310001164675,0,4095,1421,486
104.3123000417836,0,4095,1424,501
104.4806000427343,2559,1392,1214,495
104.64309999952093,4095,211,1053,484
104.8024000483565,4095,0,949,475
104.99190003611147,4095,0,875,464
105.15380004653707,4095,0,813,447
105.2991000469774,4095,0,752,432
105.44740001205355,4095,0,695,407
105.59190000640228,4095,0,650,387
105.74670002097264,4095,0,944,391
105.90470000170171,4095,0,862,391
106.1113000032492,4095,0,789,384
106.46410001209006,4095,0,723,371
106.64260003250092,4095,0,683,368
106.7950000287965,4095,0,641,357
106.94470000453293,4095,0,603,344
107.10970003856346,4095,105,630,339
107.32950002420694,1399,2330,819,355
107.59020003024489,0,3754,991,370
107.8733000322245,0,4095,1105,385
108.15470002125949,0,4095,1190,400
108.46140002831817,0,4095,1264,425
108.79309999290854,0,4095,1329,448
109.10120001062751,0,4095,1395,471
109.74390001501888,0,4095,1456,502
110.4130000458099,1744,1985,1267,495
111.11240001628175,4095,573,1104,487
111.49989999830723,4095,0,971,477
111.81390000274405,4095,0,896,464
112.12370003340766,4095,0,829,449
112.42360004689544,4095,0,769,432
112.71840002154931,4095,0,711,416
113.01380000077188,4095,0,660,393
113.38080000132322,3599,812,748,390
113.67480002809316,4095,0,951,394
113.84720000205562,4095,0,866,390
114.02120004640892,4095,0,791,382
114.19590003788471,4095,0,726,373
114.36320003122091,4095,0,683,368
114.49850001372397,4095,0,639,354
114.63810002896935,4095,0,599,338
114.80199999641627,2273,1663,769,352
114.95960003230721,197,3071,929,368
115.11360004078597,0,4095,1084,384
115.2651000302285,0,4095,1168,399
115.39190000621602,0,4095,1246,419
115.54810003144667,0,4095,1314,439
115.82120001548901,0,4095,1378,466
116.08230002457276,0,4095,1439,496
116.3512000348419,362,2719,1319,496
116.60760000813752,3359,927,1147,489
116.9205000041984,4095,0,986,475
117.15770000591874,4095,0,912,466
117.40089999511838,4095,0,844,456
117.67110001528636,4095,0,783,438
117.99910000991076,4095,0,723,422
118.46790002891794,4095,0,673,399
119.0743000479415,4095,48,681,389
119.806700036861,4095,0,944,391
120.7488999934867,4095,0,859,389
121.18930002907291,4095,0,786,379
121.48410000372678,4095,0,720,368
121.73870002152398,4095,0,678,367
121.98980001267046,4095,0,639,353
122.23080004332587,4095,0,596,338
122.6800000295043,3700,937,704,343
123.16310004098341,743,2707,874,358
123.54530004085973,0,4095,1056,379
123.89940000139177,0,4095,1142,394
124.2690000217408,0,4095,1219,411
124.46530000306666,0,4095,1295,432
124.64650004403666,0,4095,1357,459
124.77980001131073,0,4095,1421,485
124.92360000032932,0,4095,1421,498
125.08120003622025,2559,1390,1212,496
125.2301000058651,4095,208,1046,480
125.37250004243106,4095,0,944,473
125.50130003364757,4095,0,877,464
125.63220004085451,4095,0,810,445
125.76330004958436,4095,0,752,429
125.89150003623217,4095,0,697,406
126.0240999981761,4095,0,647,387
126.20110000716522,2329,1695,815,395
126.48890004493296,4095,0,960,398
126.76190002821386,4095,0,874,390
127.01970001216978,4095,0,794,384
127.25250003859401,4095,0,730,374
127.3967000306584,4095,0,685,365
127.54060002043843,4095,0,640,353
127.68620002316311,4095,0,628,341
127.84730002749711,1395,2227,830,357
128.00870003411546,0,3571,991,370
128.15610005054623,0,4095,1114,389
128.344000026118,0,4095,1197,407
128.54950001928955,0,4095,1267,427
128.74630000442266,0,4095,1334,448
128.94340005004779,0,4095,1399,475
129.14309999905527,0,4095,1458,503
129.47220000205562,1581,1919,1263,496
129.7426000237465,4095,541,1100,490
129.99510002555326,4095,0,967,475
130.61210000887513,4095,0,896,467
130.9441000339575,4095,0,827,453
131.2379000009969,4095,0,769,434
131.37020001886413,4095,0,714,413
131.5106000402011,4095,0,659,390
131.65630004368722,3781,881,753,389
131.78490003338084,4095,0,949,393
131.9140000268817,4095,0,868,390
132.05300003755838,4095,0,787,378
132.18390004476532,4095,0,725,369
132.3170000105165,4095,0,682,366
132.45080003980547,4095,0,638,354
132.59660004405305,4095,0,595,338
132.74820003425702,2337,1702,769,350
132.89550004992634,225,3094,931,365
133.03430000087246,0,4095,1082,382
133.1740000168793,0,4095,1167,399
133.31410003593192,0,4095,1245,419
133.45320004737005,0,4095,1315,438
133.59149999450892,0,4095,1377,466
133.72840004740283,0,4095,1440,496
133.87990003684536,316,2800,1328,496
134.03010001638904,3361,947,1151,490
134.16230003349483,4095,0,988,479
134.29310003994033,4095,0,912,467
134.42630000645295,4095,0,846,455
134.62970004184172,4095,0,783,439
134.86890000058338,4095,0,726,421
135.0154000101611,4095,0,674,399
135.17180003691465,4095,0,661,384
135.37940004607663,4095,0,942,391
135.62200003070757,4095,0,855,389
135.86840004427359,4095,0,783,382
136.12910005031154,4095,0,719,370
136.3448000047356,4095,0,675,367
136.49550004629418,4095,0,635,353
136.6785000427626,4095,0,593,338
136.84390002163127,3716,871,698,345
137.0155000477098,720,2682,867,360
137.19790003960952,0,4095,1052,379
137.34280003700405,0,4095,1136,391
137.51400000182912,0,4095,1217,411
137.72850000532344,0,4095,1290,434
137.9399000434205,0,4095,1355,458
138.15320003777742,0,4095,1418,483
138.31670000217855,0,4095,1408,498
138.48150003468618,2547,1343,1203,495
138.64230003673583,4095,162,1040,481
138.79739999538288,4095,0,943,472
138.945100014098,4095,0,870,462
139.08440002705902,4095,0,803,446
139.22150002326816,4095,0,749,432
139.363800000865,4095,0,691,409
139.50809999369085,4095,0,644,385
139.6812000311911,2341,1629,806,391
139.82810004381463,4095,0,958,398
139.9733000434935,4095,0,869,391
140.12980001280084,4095,0,791,384
140.29670000309125,4095,0,727,374
140.48310002544895,4095,0,679,365
140.66999999340624,4095,0,637,352
140.85800002794713,4095,0,640,345
141.07230002991855,1413,2282,834,358
141.26040000701323,0,3680,1002,379
141.46230003098026,0,4095,1119,387
141.63950004149228,0,4095,1200,405
141.82610000716522,0,4095,1271,428
142.014300043229,0,4095,1339,449
142.2012000111863,0,4095,1405,475
142.39350002026185,0,4095,1461,503
142.6115000504069,1588,2053,1279,496
142.8262999979779,4095,597,1111,490
143.03320000180975,4095,0,976,480
